5d11cdfa09b4dfa96849d336,1.12641E+18,#loksabhaelections2019 #modihiaayega 
5d11cdfa09b4dfa96849d378,1.12639E+18,"modi: mitro  here is the list of my work  which i\'d done during my tenure. hey mudi tell us: - topi kyu nahi pahani thi - what about 2002 - what about babari - masood azhar ko kyu chhoda modi: ok! lemme talk about rajiv gandhi.  ""errrrrr! please give an account of your work mudi. https://t.co/emxifhtnlk "
5d11ce0309b4dfa96849da6c,1.12576E+18,?                                        :  @amitshah #hardilmeimodi #shahonnews18 https://t.co/iccfr2evg0 
5d11ce0309b4dfa96849daaf,1.1264E+18,:     #deshkishaanmodi @bjp4india https://t.co/22j0z2vqps 
5d11ce0409b4dfa96849db27,1.12634E+18,fellow countrymen   14 cr litres of sewage (140000000 litres) entering ganga daily was the cause of ganga becoming a nallah!  previous govts were busy making money &amp; every cleaning drive in past  made them only richer &amp; ganga dirtier  see how @narendramodi made it possible part 1 https://t.co/y6u91tu6zq 
5d11ce0809b4dfa96849dcc4,1.12607E+18,jai ho modi ji. https://t.co/tok6ygn0h3 
5d11ce0809b4dfa96849dd4a,1.12641E+18,good job  woman throws slipper at navjot singh sidhu for speaking against modi at a rally marked by modi  modi chants  opindia news https://t.co/eonbqtnu2n via @opindia_com 
5d11ce0e09b4dfa96849e194,1.12641E+18,@divyaspandana modi's obsession with the gandhi's is incredible! 
5d11ce1009b4dfa96849e30f,1.12638E+18,incorrect statements by modiji. yet again. https://t.co/towivt3xrz 
5d11ce1209b4dfa96849e44e,1.1264E+18,#modionzee: dont miss pm narendra modis pure political interview with @sudhirchaudhary tonight at 8 pm only on @zeenews  @narendramodi @bjp4india https://t.co/tmivxnkbgo 
5d11ce1509b4dfa96849e681,1.12635E+18,was n kolkata for a day. only thing that lies btwn bjps victory and the masses who unequivocally love modiji is fear n intimidation that mamta n her goons try to spread. but clearly people are overcoming d fear n voting. d slogan is chup chap kamal chap. massive bjp gains sure 
5d11ce1b09b4dfa96849ea02,1.12641E+18,@madhuparna_et r u blind or colour blind or modi blind 
5d11ce1e09b4dfa96849ec24,1.12641E+18,polymer modified bitumen (pmb) market forecast 2019-2025 available in new report: polymer modified bitumen (pmb) is https://t.co/rzp7mpwhuf 
5d11ce1e09b4dfa96849ec8c,1.12633E+18,#rajivgandhi used ins viraat as 'private taxi': pm @narendramodi picks story from media archive dug out by twitter user @dprarohana  whose handle stands 'shadow-banned'  https://t.co/htdcgq5eed 
5d11ce2909b4dfa96849f32d,1.12616E+18,wtf  modi ji plz stop. this is causing serious damages https://t.co/bpu3fo0pdj 
5d11ce2909b4dfa96849f34b,1.12641E+18,@iftikhar_457 @rrazzaqpmln @scorpio69306505 @un @unhumanrights @wsj @nytimes @sushmaswaraj @narendramodi @razarumi https://t.co/xqpojburap 
5d11ce2a09b4dfa96849f457,1.1264E+18,bjp will get majority in lok sabha elections  says pm narendra modi in an exclusive conversation with @sudhirchaudhary must watch #modionzee tonight 8 pm @zeenews   @narendramodi @bjp4india https://t.co/v1sxbxjuom 
